review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2UBNN1P2OCRAO,3,28,30,N,N
RDOE2A0TJV404,5,83,98,N,Y
RIHTM4OYBTA5Q,2,50,51,N,Y
R26DR5T6854KQM,5,21,23,N,N
R28SKQYFVY2X9O,1,16,36,N,Y
R3P207EOSBRCWM,4,41,44,N,Y
RIGMIOW15YB0L,5,20,22,N,Y
RQ17JXMFOC3Z3,2,29,35,N,N
R2WWLB67YCZO42,4,117,122,N,Y
R31WXGSZVJ2CIN,3,19,20,N,Y
R3FL9874AP21W2,4,20,23,N,Y
RMX7RBH6C900F,5,32,32,N,Y
R2KWXOSR35U8RU,5,31,31,N,Y
R7ICV0V17GWBO,5,33,33,N,Y
R3IK7T6RNOKRJV,1,11,33,N,Y
R3GQU7PN604J86,3,20,22,N,N
R3QYQNU3V0JS5V,1,23,24,N,Y
RLL9TB7QF190D,5,19,20,N,Y
R3L6QDP9D9QU7S,5,39,39,N,Y
R1J3NYOKZCV3SJ,5,17,22,N,N
R2TX3RN71YZGLM,5,63,67,N,N
RBOMMPSJZ2ULI,5,31,35,N,Y
R2HML84SKDKC92,3,26,26,N,Y
R1K1R4KC32E3K4,5,37,44,N,N
R3G11HW877SYTZ,3,43,44,N,Y
R2C2YDVMI92ON2,1,24,29,N,Y
R32S5TSUNG03FF,5,19,20,N,Y
R1P9NQ47981GU2,4,17,21,N,N
R37WQV6FFFZ6Y5,5,29,32,N,Y
R2SPY0ZU20QBS4,4,84,89,N,Y
R195PM6VX2C0UC,5,126,131,N,Y
R35ZDFFRYYUBEW,5,22,24,N,Y
R15REJIB1UTIWG,4,21,23,N,N
R2ZGNRMEQU3ENG,5,206,212,N,Y
R33RD18GA89C4W,1,23,23,N,Y
R2XGQQ9NOUVE72,5,44,48,N,Y
R1EAFIJHB8TA9X,5,69,73,N,Y
R4XGEA9UIJ1UA,4,31,35,N,Y
R1ERSA9DLQE9UJ,3,17,21,N,Y
R3JX31D8PG936Y,1,0,22,N,Y
R2V33A5BIW8HFK,5,47,47,N,Y
R2NKHD63N6SCDS,4,35,36,N,N
R36BL426CT8DF3,5,20,20,N,Y
R2D07E3ZPZMFZX,5,46,49,N,Y
R1SG9PAMGNIS6S,5,23,28,N,Y
RMDXKKJLUA9U0,5,76,81,N,Y
RCAPX4UU2WTCS,1,26,28,N,Y
R1E5TBQPOD498S,3,27,27,N,Y
R3QVTMFASIADHX,5,25,25,N,N
RXCNYKOM18UM,1,20,21,N,Y
RP4VEE575KUE1,5,25,26,N,Y
R25F30RQRUZV80,1,28,35,N,Y
RI41EV8J7GI02,2,49,50,N,N
R2YH5OROP03Q44,5,16,21,N,Y
R1JA0OOGRG7MT0,5,35,38,N,Y
R1VHPGH4YBP830,1,13,35,N,Y
R20F66V698DEUE,1,33,38,N,Y
R2KLJ76BDYE323,1,476,495,N,Y
RX6ICMHP70OQW,5,22,23,N,Y
RO93EWVZQFGDA,4,44,45,N,Y
R3DR7PUICPF8SL,4,26,28,N,Y
RJCW1UFGLCX5L,4,31,32,N,Y
R23XIBAUAFS2AT,5,7,28,N,Y
RCOLH4FU5AIMX,4,30,30,N,Y
R2P19A89K3LLT6,1,69,76,N,Y
ROFDOZPIB4FMO,5,20,21,N,Y
R3QI57S53YWJ95,1,67,72,N,N
R2DXQUAKFHSW0E,5,24,25,N,Y
R1J85K2WPOMVJJ,1,25,27,N,Y
R13C2TBAGQO9U4,5,90,92,N,Y
R2K8SOAEGLSDBY,1,22,23,N,Y
R3Y13G4R5DG60,3,373,386,N,Y
R3EH7DLE6RKO29,1,4,67,N,N
RZ1YRLGIGDCZK,5,28,31,N,Y
R1F7OCBHV0LN8C,3,20,21,N,Y
RHH3ZFENN058Z,5,85,88,N,Y
R22F4AHZQJ9GGG,4,70,76,N,Y
R1FB6FJHZE8S5M,5,25,26,N,Y
R2LAE29WAIL03I,5,22,24,N,Y
R2XVTV8TDOKHAP,1,23,27,N,Y
R137JFR2AK0HC2,1,1,46,N,N
R3JZ5RF3JEFERN,5,19,27,N,Y
R2KDS4A6YUT6LW,2,36,36,N,Y
R33YBCN3E4YQDB,5,61,66,N,Y
R2QP8J9YAM1L0D,4,88,93,N,Y
R42EB8QP6ISXR,5,28,29,N,Y
R1CLGZJSESSDDU,2,27,27,N,Y
R1L3APV5A6VK32,5,56,58,N,Y
R2PQJCN7BCJM3M,2,16,21,N,N
R35MC6RZJTZMC2,5,28,31,N,N
R1S5UPBQ1F2BOP,1,20,21,N,Y
R38C6Q21BD0DZZ,4,2,22,N,Y
R36BP6M491NW1E,5,28,28,N,Y
R27X53RI7ZTD16,5,17,20,N,Y
R198Y03MMFAG9J,4,47,52,Y,N
R1DXDQPYHPFAXT,5,46,47,N,Y
R18QQ52LHF9WN3,5,40,42,N,N
R2OP147R1VTCMI,4,141,151,N,Y
R2I566WYAUHVAG,1,4,23,N,N
R1PVRWE4HZWGY2,5,31,34,N,Y
R5JC0ASCPIZJM,1,24,30,N,Y
R1W0QWUSUWP74C,5,78,82,N,N
R4OBE4WOXF36P,4,23,23,N,Y
R1CJK926RAM5PM,5,53,57,N,Y
R3N1VU6NN6VFXZ,5,29,30,N,N
R1WVLF8UHANJK7,1,26,29,N,Y
R3UDWIRNWWEFV,3,23,27,N,Y
RNC7PU2RXJ89M,4,218,223,N,Y
R3MUXH0GG6WWIP,1,34,37,N,N
RFEIM4MST2XGL,5,26,32,N,N
RE0Z01QOS688G,5,74,75,N,Y
R3O6JGZBDSI5U6,5,40,44,N,Y
R16GO8N73DJZT4,5,20,21,N,Y
R3CROOIRMVL02U,2,41,45,N,Y
RX4M2MLP2DI0C,5,147,164,N,Y
R8ZV5SS55A40D,1,18,20,N,Y
R3CAKNYG44TKOP,3,25,26,N,Y
RZJPHW7AXUOVC,1,18,20,N,N
R1F9I48FNYDZJ8,1,4,52,N,N
R37O3PEQAVF172,1,511,546,N,N
R1CHGKMOV5UX4G,1,60,65,N,Y
R1L5PW5FMYNXVG,1,44,45,N,N
R3LAUOD5KNQO8S,4,60,63,N,Y
R3II0WGYLMX27L,1,20,29,N,N
R1G6ZOD9MQRVVR,5,21,21,N,Y
R29M3VLXWCCIGV,5,61,62,N,Y
R1VTLFW3UWDT9I,2,17,21,N,Y
R1T02FTP1C6NQL,1,17,24,N,Y
R3GWHUBL87EZQH,5,86,87,N,Y
R2P0Z0F295CSMR,5,60,63,N,Y
R34TRXJ224WIIX,5,32,33,N,Y
R37DQQ98PWAPTQ,1,41,43,N,Y
RCVZIBE9RYB6U,5,44,46,N,Y
R253E4GAJJG8NK,5,17,21,N,Y
R3LT2C6SVPMLDX,5,59,59,N,Y
R1P9BO4CF0BFG1,1,100,114,N,Y
R3VNF9Y0M35JMW,5,21,25,N,Y
R2B6SIOF0QQH8R,5,20,22,N,Y
R2THZ6PWFJF09O,5,20,23,N,Y
R2PLB1OM5FTLF9,5,29,31,N,Y
RBK81PKM7IXT3,1,17,31,N,Y
R1LFX01GFOW895,4,14,23,N,Y
R1J8TF79FK417O,3,16,22,N,Y
R119X53RH80IRP,4,22,26,N,Y
R3SJ07EM6VIG6W,1,60,68,N,N
R2N5DDC53LKP1B,5,22,26,N,Y
R1URLRAJ5M1V0T,1,86,99,N,Y
R1QDEI1FSH610B,5,19,22,N,Y
R19FJN5PU0NTLG,3,110,137,Y,N
R29374TFGVYVRS,5,230,251,N,Y
R1MHK8K4GQ2J84,1,19,22,N,Y
R3V3JD97HTO50O,5,20,23,N,Y
R1XYWEA8PJZJKZ,5,38,42,N,Y
RFOXK71IOC22A,3,36,36,N,Y
R5RPYSW1IWEIJ,5,17,21,N,Y
R2ZEOG745TVMYF,5,32,35,N,Y
R1GL9EXUIWWUH6,5,33,41,N,Y
R2Q059P766TBA2,4,372,379,N,N
RU1J8BCNGRELI,1,19,21,N,Y
R3OM5CA6VQ8GPF,5,779,845,N,Y
R14HFTX3VUQEPP,5,28,28,N,Y
R2OWX6Z1LIIF5I,5,89,91,N,N
R1BIUADTGVA2NN,1,21,31,N,N
R2USRGRVYUFELH,1,59,60,N,Y
R39LP898QPT6Y0,1,26,27,N,N
R1666007EL4THD,5,67,69,N,N
R1A47R78ZDHPMB,3,40,40,N,Y
R3H0KNKQVWQI2V,5,91,93,N,N
R3Q2149158WHJM,5,92,94,N,N
R8ULUTA4A5IWL,5,254,266,N,Y
R37LG56MDT0ZMA,2,25,27,N,Y
RVHEZTWLKNSL9,4,117,124,N,Y
RML9ITY4ANC0B,1,28,37,N,N
R1PBTONYGM7TV5,4,30,31,N,N
R2R9EVIWCUCUGL,5,32,38,N,Y
R185QIZ6VY47G7,5,29,31,N,Y
R3ELC6IL214S5F,5,29,29,N,N
R12JCGQN340Q4O,5,38,38,N,Y
R3GZ7HMU3OML6M,3,47,58,N,Y
R3A1SZRAMXDKCN,5,319,336,N,Y
R3OBTXM7QY8KRS,4,52,59,Y,N
R2ZSHIRE5XRJZI,3,2,43,N,Y
RUUJ1AILR0OQE,5,24,24,N,N
R36WDX4ROTA35A,1,64,64,N,Y
R15FEHJQD8FG47,2,20,24,N,Y
R2KQU2DO7BBZYR,5,44,47,N,Y
R1QOFX9U2GY7PQ,5,42,46,N,Y
R2UMK29Z5YP87I,4,49,55,N,N
RPQZOPK75VR5Q,1,23,23,N,Y
R10LQN8T9I6QQ2,3,55,57,N,Y
R1VT7OOVSY3DSG,5,49,51,N,Y
R2HF6WRR1W5K8,5,34,40,N,Y
RESLFTF6FU3OR,4,33,34,N,Y
R18G02RVFT0K1B,3,22,22,N,Y
R2A0MNAFB5V3OM,5,21,30,N,N
R291MZ0DCK8QIL,5,22,24,N,Y
R2QLL160I6SKC5,5,26,29,N,Y
R14G8BWS5BV0WZ,4,25,25,N,Y
R2FXST0V4VKIDD,4,50,55,N,Y
R1S96XMRIGM8UI,3,23,23,N,Y
R3FO4WNQ12ILMB,4,20,21,N,N
RUC7HMBVJV0UV,5,28,29,N,Y
R2RXK3LNNQD9A9,5,20,22,N,Y
RU8QI5QDBDT0Y,3,4,47,N,Y
R1VJM17NXPTLM,1,37,46,N,N
R1V7UUAXGKG7T7,5,32,35,N,Y
R1G2B1OHKMEZHW,2,26,33,N,Y
RNNDKP3BBUHB,1,18,20,N,N
RKE32D5NL66QR,4,18,21,N,Y
R23PZKA1CDMO7N,1,33,37,N,Y
RXK8DOOPAD5BY,5,44,50,N,Y
R8794POS5GCMU,5,40,49,N,Y
R37Z2LU1XSND92,4,16,22,N,N
R37P2LZC72RLMO,1,35,44,N,N
RM074DXTEAHW6,5,20,20,N,Y
R3MNSN2NM95I0P,1,20,21,N,Y
RCWUQ3EKLVR73,1,19,24,N,N
R2PIYBC2YSO515,5,20,25,N,Y
R3OYW0MHC41FUI,5,41,45,N,Y
RP867JRWREFRE,5,22,23,N,N
RD055ITRWN9TV,5,16,20,N,Y
R3VPIAFK7J84Y7,1,77,80,N,Y
R2JIYWULAIO9FH,1,14,20,N,N
RLQ3IFT2SN97O,5,50,54,N,N
R25JU2ISWFWZ4F,3,6,24,N,N
R1M9A102DYHB1T,1,25,29,N,Y
R37F79Z6U9148T,1,40,55,N,N
RWEECA8CFU1XT,5,23,24,N,Y
R3OKS0P01CUI61,5,35,35,N,Y
RBWMWSWDZI5IA,5,38,38,N,Y
R19P8YWBWXKMDL,3,32,39,N,Y
R2SW738M5RAG1Q,4,331,346,N,N
R1ENDE32BB0MTD,4,28,28,N,Y
R5Z92L9A3UON0,5,20,23,N,Y
R1Z2YF7IGEV2GW,1,59,66,N,N
R3LHFZQLP8U1UK,5,35,35,N,Y
R3774TY7ZSSJOK,5,57,61,N,Y
R34PKOD359L8JS,3,21,22,N,Y
R1GKE2KFDIOI4O,5,21,26,N,N
R1B2FEHVOTD9XA,1,26,39,N,Y
RECDHS0HKWBLJ,5,44,45,N,Y
R12Y46OSCPBEES,5,29,33,N,Y
RDPRGKVCW9YXF,5,22,23,N,Y
R22HOEXVE3HFW6,5,29,31,N,Y
R2QYPSZV5IT74X,5,25,33,N,Y
RP1781Z8AGI4R,5,79,82,N,Y
RP18ZDUKPT24S,5,62,63,N,Y
R1EF343MF1U7YS,1,30,33,N,N
R17QJK8OMHE20P,1,53,55,N,Y
RFS13KLHVWFQB,5,23,27,N,Y
R16582CCFJU7H9,1,28,31,N,Y
RB88Z1MN1XAND,5,26,29,N,N
R1NXIK0DTGDEGH,1,102,124,N,Y
R1OETAT4LDRLL,2,40,48,N,Y
RZMVLUO9A6D14,5,39,40,N,Y
R3HA3UYFQ6YMOH,5,22,23,N,Y
R1D7A7MIPLW5IZ,4,28,35,N,Y
R2OLE5TW70GAVB,5,34,37,N,Y
R1XB60RK1VF9A,5,25,25,N,Y
RB2I02Y2AVEDX,5,37,39,N,N
R28LCXKHT44RLV,1,21,24,N,Y
R33CY6EPD0ZP08,1,22,32,N,N
R378FUHZOCLR1C,1,19,20,N,N
R1MG3ADWTHSUE,5,24,29,N,Y
RDEAJ06HG7CRK,1,18,25,N,N
R1MC5MCQ2NCVP6,4,17,20,N,Y
R1AF0WO3ON8RPI,5,56,57,N,Y
R13442NSNEWZNP,5,184,206,N,Y
RGWHGQ60HLO0X,5,43,47,N,Y
R25TEL4CA4V2X4,5,37,47,N,Y
R1JZC0DJLSM7QL,5,40,47,N,Y
R29URGCCEK2J0T,5,29,32,N,Y
R31ZXFSOLJ0IA1,5,133,135,N,Y
RY79EINJUCL2B,5,12,21,N,Y
R2BGZF3KZWG5PU,1,24,24,N,N
R1JU83898TCPQ0,5,32,32,N,Y
RZ0AZYKMVC3YZ,5,36,40,N,Y
R1C3SFPXYAARUD,4,27,27,N,Y
R35GDTXGBZQPZI,1,18,26,N,Y
R29ZJ9NVPXROLL,5,35,38,N,Y
R3KHEKICLLLWB1,3,20,26,N,Y
R74F3HVCTHWU1,5,30,30,N,Y
R365138IPO19IQ,4,33,37,N,Y
R1LZ04D23XLE9B,5,19,21,N,Y
R1YX6XNQA8P6R8,5,29,31,N,Y
RE7Q7VBV6QLN9,1,54,59,N,N
R24FU5VQQQZ9A9,1,15,161,N,N
RAV3NGTXZVTB2,5,34,36,N,Y
R25CYGG2EJ753,5,41,45,N,Y
R5AZJ7Q0TGA6N,1,1,34,N,Y
RBE1ORTRXJH7F,4,27,31,N,Y
R3ARM5XE1026S7,5,50,66,N,N
R126MV86QJJQ0M,5,42,44,N,Y
R7OI8DVZLBKLH,5,31,32,N,Y
R1TPQ19IQGPOMX,1,63,75,N,N
RA2G8DO86I6JL,3,22,25,N,Y
R2XYTCN6IVTS1T,5,38,38,N,Y
REZ4SVSI60MO5,3,15,21,N,Y
RYD39E7SIGY0V,3,32,36,N,N
R1BLC1SK5SULVE,5,21,23,N,Y
R3SGSH4OCZ0O8U,3,20,21,N,Y
R22EEDY31CNHHW,5,132,132,N,Y
RNFZ44KVVAW4Y,5,23,24,N,N
R34PNM2Z7XH2JU,5,33,37,N,Y
R25S9HH31R43JI,1,54,59,N,Y
R16QPDI5GUHB82,5,18,20,N,Y
R3MELA4GPP2IQP,3,44,48,N,Y
RO2HLQYITKI0R,5,43,44,N,Y
R1N98BCZ3E2TX6,1,20,24,N,Y
R12IQZOFBZ2W5H,5,19,20,N,Y
R1RNJ3D08L3QXI,5,17,20,N,Y
R302ZEXBWI8B58,4,33,34,N,Y
R4H5ZC8OHAXL,1,4,37,N,Y
R3NCS9L8V6XHD8,5,31,31,N,Y
R1TNB7SAZI1BVM,4,20,21,N,Y
R75UOG14TR2KI,1,25,27,N,N
R32FT9POXJT5OF,4,41,44,N,Y
R1ZUTLN6X2LNUG,5,23,26,N,Y
R2LM5FCSLXJZ5X,4,61,68,N,N
R2T91OZ7G17CH2,1,5,22,N,N
R1ZKWQ9ORPU5NL,5,44,46,N,Y
R2618WK8G0EVR5,1,2,24,N,N
R2O5HL7SLSO0W1,1,38,42,N,N
RYO3TFPLM1WXT,4,86,96,N,N
R3LLPJ795IGA3,1,69,72,N,Y
R181WXA7B9MBOF,5,25,26,N,Y
R3DN2YKOMZRDIZ,1,2,23,N,N
RFDGE5ITZFMCC,5,22,24,N,Y
R287AQANPJ83XS,5,28,28,N,Y
R2KHFXV0P25IO2,1,41,54,N,N
R18MDSZKALNDZ7,1,35,44,N,N
RT4ZA3W65406I,1,44,48,N,Y
R21YTTWJR987OT,5,17,21,N,Y
R2LV06T415GO0J,3,67,84,N,N
RP4MSKG8BS174,5,26,27,N,Y
R2WEZBT9HXDING,2,20,29,N,N
R35CE23XOOT026,5,36,38,N,Y
R24BGLKMX6PD6D,5,14,26,N,N
RRHRA1S3I5LN6,5,65,72,N,N
R1RBHESJANU8P8,5,46,52,N,Y
R1BUFEP1RLWSG6,5,111,120,N,Y
R3IXYFQ5LQB4KZ,4,29,32,N,Y
R2AV5AM3M1EEVT,5,902,911,N,Y
R169JCOVT30IMQ,2,31,32,N,Y
R3P1SJDSQOW062,5,54,63,N,N
R30QW2XIQUKOKK,1,33,39,N,Y
RS7G6RTXSBBHC,1,7,23,N,Y
RDHCPAM8C289N,5,45,49,Y,N
R2P4WEPNIGI3H1,1,50,55,N,Y
R24PYIHNYKUIF5,1,31,31,N,N
R2TFLVT7YL14HX,5,24,26,N,Y
R33O0SUS01EJFT,5,1098,1156,N,Y
R1NULK2AEYSUUL,5,33,36,N,Y
R10U73LE45BXQ0,1,34,39,N,Y
R2C1F8H5QIX9FM,1,4,38,N,Y
R4P9NQ2XK90VI,3,20,24,N,Y
R19W9X2QX61AHQ,1,218,237,N,Y
R18MCGAOPRMCNN,1,20,22,N,Y
R1E1J5TXT3IB7X,5,97,110,N,Y
R34SHV56WMQJLJ,1,59,75,N,Y
R2KLTA07DLB9IP,3,24,24,N,Y
R2U1M8HQ3H4R90,4,54,58,N,Y
RJDRGR179SJM8,5,21,21,N,Y
R1HTODBSAEP06K,1,66,79,N,N
R2S405GUTADW3M,4,22,23,N,Y
R9NGFL89ENUZ2,5,24,24,N,Y
R5R5Q2RG3F3DX,2,4,26,N,Y
R2S5EWZTYTM0HH,1,21,25,N,Y
R3EMCURWCACCS2,5,28,30,N,N
R1RALEUHK2HX79,5,23,23,N,Y
R2A2SKFNR17I7O,3,57,57,N,Y
RWVCO7K2BMYRJ,5,25,26,N,N
R35SP46M8Z8LBB,5,30,34,N,Y
R38K0PDTAQNT8,5,39,40,N,Y
R2LC0LY2LWDI9A,3,46,48,N,Y
R9QSZPDYMJVA5,5,20,22,N,Y
R2MH87A16N5BDU,1,21,23,N,N
RB5UHSARGXE5A,5,43,44,N,Y
R2P0EJ5XPP2929,5,29,29,N,N
R1EVIKCBZPOO90,5,65,74,N,Y
R3RJ25TERZGFRH,5,19,21,N,Y
R3TCSDD4ZFX0J0,4,26,28,N,Y
R2E5AHI3FYVNQ,1,32,35,N,Y
R1XZB7UC1N2PLY,5,25,28,N,N
R34H3ZK03O19OU,1,13,22,N,Y
R22R810Q8R51XU,5,35,39,N,Y
R2LI8QS758GZC9,5,48,53,N,Y
R1UJ37LACTV1FH,4,33,33,N,Y
R3C9VKME86LDTN,1,33,41,N,Y
R1XH1YG8ZEOOD7,4,84,89,N,N
R2ERO1SGCUKPRN,5,36,38,N,Y
R2RSPUD7LKEAF7,4,41,42,N,Y
R1X3FRCU4NKZ8F,5,17,21,N,Y
R2TB145S2VJL2A,5,39,43,N,Y
R3NJ8251SY2F3T,5,78,81,N,Y
R1J2MMK5HJ5VGJ,5,36,36,N,N
R1UDFA7NBCYJRO,4,28,30,N,N
RPSQ2KBG39DMI,5,28,31,N,Y
R1Y86L1HQ7PVN8,1,29,29,N,Y
RI8YO509BPLQA,5,19,25,N,Y
R3PH7MG0OCDMBX,1,27,27,N,N
R3RNPS1EVX87RD,1,21,28,N,N
R2GI3UJ1THEF49,5,19,22,N,Y
R25GOCN65N0I7G,5,56,61,N,N
R21D74XW7YSDA1,5,19,21,N,Y
R3OVDSRM1P0GHN,1,19,22,N,N
R3AUCJ5MYCF3BD,4,21,21,N,Y
R2BK8V2W4VL4I3,3,19,21,N,Y
R2MWOO69BYULUS,5,21,23,N,Y
R3Q6FGVJGURRRB,5,21,21,N,Y
R1YE5TWEEGN98I,4,41,47,N,Y
R6XYQGOKDTCTS,5,32,32,N,Y
R1APP7RUO8JFFE,5,17,20,N,Y
R8MEQ3WHFZV82,5,30,31,N,Y
R2KP7SB927FNN0,5,73,74,N,Y
RSA7BIOZDOZIS,5,1,28,N,N
R1G0W2AD2M1015,5,36,36,N,N
R25G9IUQD71LBO,5,22,29,N,Y
R2KY6W6R05997J,5,30,35,N,N
R2PPO6TKJRIO18,5,27,29,N,Y
R2VJCO3II8CRU1,3,64,70,N,Y
R2YYXOO45VITZN,5,49,51,N,N
R1I18BFTABYU8S,1,24,26,N,N
R1WFI88QDQXUVO,4,28,31,N,Y
R1OTEPYGN3CA47,3,53,66,N,Y
R1K04AMGNBAPMY,5,19,21,N,Y
R1DI727W7IGAVY,5,21,21,N,Y
R1T8E903R3KOZD,1,24,27,N,N
R2C7BKBR850CW0,1,29,31,N,Y
R11VIDO3ORCC7Z,1,29,29,N,Y
R5GCTBCG0I8LD,5,57,61,N,Y
R29UKYK1SICJWN,3,398,414,N,Y
R8IJG7D2S87IK,1,14,21,N,N
R14PYWC9A3XUMQ,5,24,27,N,N
R34991C5YZLV2K,5,50,50,N,N
R3VU4JQODOLFXB,5,29,31,N,Y
R2WPIL2ZG103PI,2,26,27,N,Y
R1KNEK3X1IFX1C,1,20,22,N,N
RJE9DDLUVQRYW,5,24,25,N,Y
R3A5CX86QWGE5Y,1,24,26,N,N
R17SIQPKOKDYN7,3,1,25,N,N
R3EAJSWWOOS4SJ,1,1,23,N,Y
R2NS7I987F003V,5,269,283,N,N
R39E9ZR3NFR3HY,1,19,24,N,N
R1V3533RVTQR3F,1,135,137,N,Y
R3PDT51YSR0S5S,3,21,28,N,Y
RS3AIQEV4G4QR,5,21,23,N,Y
R3FVLO8S9YE38D,5,26,28,N,Y
R29R8WUR7DBHRV,5,23,23,N,Y
R1RSXV1IGCQZLQ,4,41,43,N,Y
R1UY94XYZL89VG,3,40,45,N,N
R3OXCHBZI4Z7BF,5,18,21,N,Y
R2VE2NM7EQ1DO5,5,60,62,N,N
R36VBEYP8BZY99,5,29,32,N,Y
R1HK1W66EUGXN2,5,24,24,N,Y
RYYJ9OQEIS0DX,5,38,43,N,N
RFPFPN6P4ISBV,5,138,141,N,Y
R2OPEFR1Z9P5WC,5,20,22,N,Y
R1H8SOLZCKAMQS,2,27,31,N,Y
R3P8B7B6MMMV6X,1,15,20,N,N
R1Y8S7UJ17K8ZX,1,54,57,N,Y
R39OA6KH8008MR,4,34,39,N,Y
R233SU8JZPMUN0,5,24,27,N,N
RC3UUS2DP3F9J,1,20,26,Y,N
R1W9ZPICUQUF7M,4,40,51,N,Y
R6ZDPEHGS0T3T,1,24,25,N,Y
R2YS27VZTVTJN4,4,110,114,N,Y
R16BBMHTH6DISG,4,26,26,N,N
R2F43Y7ON2ZFQN,5,23,25,N,Y
R1UTIW8WW2NZWV,5,52,52,N,Y
R1RV453UERSZG6,5,82,97,N,N
R1R6L60TZ5BUC6,5,31,34,N,Y
R2FYERN0YHFL2Y,1,15,39,N,N
R8TSBRFLE438T,3,0,26,N,Y
R20OZ5I2VJSJ99,2,56,68,N,Y
R3TMZMEJK0WGGR,5,48,50,N,N
R2JLBHB426M4A6,3,24,26,N,Y
RJAOTJRXYEZ6W,1,37,40,N,Y
R3P4TFSV7NOS7D,5,30,37,N,Y
R446O78G9EWZI,5,19,20,N,Y
R2NPCQDQK95CNF,1,22,22,N,Y
RX1CVBC9TIJ7V,3,22,26,N,N
R2W8C8H6EIRU5G,4,34,38,N,Y
R32O1VDZN7ND5W,1,20,23,N,N
RPR1R3Z95NE58,5,22,22,N,Y
R15C5KHEHYWPUN,4,22,25,N,N
R2OZQG7BEXP7NQ,3,24,27,N,Y
R3GEQ2ILR51XPV,1,35,35,N,Y
R3RR13KKYETQIF,5,59,63,N,Y
R2A94Y3LOXVJHI,5,20,28,N,Y
R1LJP9J0JC0QZB,5,58,62,N,Y
R155QSXX6NR7ST,4,44,47,N,Y
R31IJYI1PQP5A4,5,15,20,N,Y
R107CKBMSTB4V8,1,27,35,N,Y
R3DK8W5HHG5M0Z,1,24,32,N,Y
R1UFD0B82YR4YF,4,29,32,N,Y
R2OW46ITOB98M9,1,8,23,N,N
R2E60XSIX5BKTM,1,25,26,N,Y
R2KLF9ZO88H00K,5,20,22,N,N
R2KOHX7YLNMUHQ,3,186,204,Y,N
RECNN4PKMMD3C,5,33,34,N,Y
R1ZW0QSKUF2WZ6,4,29,33,N,Y
R1SE6T3CZBAZMV,3,87,95,N,Y
R2MZE7Y30WEA82,3,65,71,Y,N
R14IGB1GUWIF7M,5,25,26,N,Y
RWE94CB9CICU8,4,39,42,N,Y
RFWE36YD1Q3K7,4,38,41,N,N
R2CYCTS7Y0D63T,5,72,77,N,Y
RD7TE3GQ63O56,5,26,26,N,Y
RSWU2JQX7TUS,5,29,32,N,Y
R17T24HXG66KFZ,1,30,37,N,Y
R1QYM1M7CATFQZ,4,18,21,N,Y
R109GRE8NTX19,5,168,188,N,Y
R3KQIT13TC48C3,5,27,29,N,Y
R1D5SIQAF9PKP6,5,26,29,N,Y
R20NA300Y70ZQN,1,79,84,N,N
R31POKFTPGYIQX,3,19,20,N,Y
R1AY0HED18A5RA,5,21,21,N,Y
R2I0VACX7HU1FR,2,4,20,N,N
RGFEVSYIP28VM,2,17,26,N,Y
R2BJ6ERYGE4Y2Z,5,27,28,N,Y
R32BV0GTMXW3JN,1,8,29,N,N
R1146IRR3H387X,4,20,20,N,Y
R3UJTZRIVESJHW,4,77,82,N,Y
R113N3IW31GYB0,5,31,34,N,Y
RJ2H2ITYKIVH6,5,44,45,N,Y
R1KSFXLIWTDYAM,5,24,29,N,N
R27EBXEVD2TTGM,4,32,36,N,Y
R358MTB1DD19A9,5,29,30,N,N
R15TJIREBPH41K,1,17,26,N,Y
RBIN90RTXMOIF,4,27,29,N,Y
R1NJEHW9OPH58R,5,17,21,N,Y
R2BVV272KTNAMM,5,57,63,N,Y
R3RFQM84NM7NV4,5,20,21,N,Y
R3EUQLS1FWRPMT,5,21,25,N,Y
R2NT5NNUH0UBMT,1,69,75,N,Y
R2FPNAKKFNSE98,5,0,26,N,Y
R1FNISQCFINXSG,2,19,20,N,N
R22S1FAEZFA9L0,5,42,44,N,Y
RCB1DZSD5HUJO,2,31,33,N,N
R2ENV96QY07236,4,27,27,N,Y
R9ME5RKDP1UKG,5,44,45,N,Y
RCEU08ILBQFO9,4,25,25,N,Y
R2CQNV1QO9T05L,5,265,275,N,Y
R1JLVLK5MLUG9M,5,141,150,N,Y
R1ACN4EMXW07GO,5,245,275,N,N
RVG3CRHLOMLTV,3,24,34,N,N
R1LKOF9UQYU5N,5,34,41,Y,N
R3EQUZNEWF3N2F,5,62,66,N,Y
RQINX5DB04N7X,5,20,22,N,Y
R2SOO3YKC6PSEK,1,19,26,N,N
RJYG7W0K224OM,4,80,95,N,N
R16EZWVXG4QHCV,1,69,73,N,Y
R3GWPVYAKKC2VJ,1,21,26,N,Y
R1HMSTKXDDYQMK,4,53,54,N,Y
R1N5GTJVDEC0LB,4,47,52,N,N
R1FN49CA01YCZI,5,19,21,N,Y
R1HWK2MARXXRDW,5,28,31,N,Y
R2ZFKJ34O94W66,5,0,21,N,N
RSXKZI87I2L1S,1,32,35,N,N
ROPSW2248WD4K,1,34,36,N,Y
R3J24PSXXWW0YG,4,22,22,N,Y
RV9SFRR767NOW,1,21,24,N,Y
RFRAFRH71R26P,5,30,32,N,Y
R3NCSSAKYVZFHR,2,1,20,N,Y
R2HTC57IC1RXA1,2,25,27,N,Y
